file,date,time,O8+_beam_current,O8+_batman_current,O8+_mq,O7+_beam_current,O7+_batman_current,O7+_mq,O6+_beam_current,O6+_batman_current,O6+_mq,O5+_beam_current,O5+_batman_current,O5+_mq,O4+_beam_current,O4+_batman_current,O4+_mq,O3+_beam_current,O3+_batman_current,O3+_mq,O2+_beam_current,O2+_batman_current,O2+_mq
csd_1752127773,7/10/2025,6:09:36,7.67E-06,52.978,2.064684015,3.28E-05,56.486,2.306203848,0.000185732,60.699,2.702296305,2.27E-05,69.347,3.279385403,0.000513393,74.25,4.080973041,0.000163857,85.897,5.492451547,9.09E-05,104.44,8
csd_1752128017,7/10/2025,6:13:40,8.15E-06,52.631,2.041303439,3.14E-05,55.916,2.262644052,0.000164008,59.865,2.640062402,2.64E-05,69.281,3.268117798,0.000497058,74.311,4.088215497,0.000127851,85.256,5.400054527,4.49E-05,103.737,8
csd_1752128312,7/10/2025,6:18:35,9.32E-06,52.975,2.064481877,4.95E-05,56.483,2.305907436,0.000298313,60.846,2.71123709,3.15E-05,69.212,3.256338028,0.000499883,74.369,4.095101768,0.000125695,85.144,5.383910274,2.71E-05,103.423,8
csd_1752128560,7/10/2025,6:22:43,9.36E-06,52.801,2.0527579,4.84E-05,56.481,2.305709828,0.00028806,60.694,2.701992196,2.93E-05,69.605,3.323431498,0.000488458,74.121,4.065657026,0.000118239,85.142,5.383621983,4.44E-05,103.861,8
csd_1752128789,7/10/2025,6:26:32,9.20E-06,52.803,2.052892658,4.14E-05,56.241,2.284542286,0.00029726,60.471,2.688428965,2.83E-05,69.477,3.301579172,0.00049961,74.31,4.088096768,0.000121189,85.361,5.415189764,6.50E-05,103.866,8
csd_1752128979,7/10/2025,6:29:42,7.13E-06,52.717,2.047098048,3.35E-05,56.322,2.29,0.000248402,60.698,2.702235483,2.62E-05,69.477,3.301579172,0.000511279,74.001,4.05140957,0.000161307,85.788,5.476739729,8.27E-05,104.612,8
csd_1752129174,7/10/2025,6:32:57,4.37E-06,52.89,2.058754647,1.02E-05,56.484,2.30600624,8.12E-05,60.848,2.711358733,1.23E-05,69.279,3.267776355,0.000334668,74.186,4.073374397,0.000308055,85.575,5.446036819,0.000103695,104.699,8
csd_1752129467,7/10/2025,6:37:49,1.21E-05,52.888,2.058619888,5.80E-05,56.158,2.278949814,0.000312213,60.545,2.692929768,2.73E-05,69.475,3.301237729,0.000435674,74.369,4.095101768,0.000143577,85.946,5.499514657,8.56E-05,104.215,8
csd_1752129689,7/10/2025,6:41:32,8.60E-06,52.717,2.047098048,4.42E-05,56.241,2.284542286,0.000271159,60.622,2.697613036,2.65E-05,69.543,3.312846778,0.000485013,74.248,4.080735583,0.000122065,85.2,5.3919824,3.52E-05,103.69,8
csd_1752129999,7/10/2025,6:46:42,1.10E-05,52.543,2.035374071,5.59E-05,56.484,2.30600624,0.000272173,60.848,2.711358733,3.64E-06,68.55,3.179807207,0.00039108,74.31,4.088096768,0.000132147,85.307,5.407405928,5.99E-05,104.262,8
csd_1760396285,10/13/2025,22:58:08,1.02E-05,52.281,2.017720725,5.38E-05,55.997,2.268101766,0.000217783,60.547,2.693051412,4.54E-05,68.882,3.2,0.00025258,73.692,4.014722371,0.000128716,84.608,5.310765935,4.70E-05,103.293,8
csd_1760396805,10/13/2025,23:06:48,1.37E-05,52.195,2.011926115,6.51E-05,55.835,2.257186338,0.000259894,60.548,2.693112233,5.32E-05,68.884,3.200341443,0.000269961,73.694,4.014959829,0.000150662,84.772,5.33028829,6.67E-05,103.295,8
csd_1760397218,10/13/2025,23:13:42,1.20E-05,51.844,1.988674087,6.45E-05,55.998,2.268169145,0.000216348,60.321,2.679305715,4.22E-05,69.017,3.223047375,0.000252582,73.632,4.007598643,0.000148475,84.826,5.338072127,5.13E-06,104.789,8
csd_1760397653,10/13/2025,23:20:56,2.33E-05,51.932,1.994402135,0.000113054,55.916,2.262644052,0.000193369,60.473,2.688550608,3.83E-05,68.818,3.196107413,0.000258604,73.632,4.007598643,0.000141132,84.826,5.338072127,3.50E-06,104.789,8
csd_1760398287,10/13/2025,23:31:30,3.93E-06,52.369,2.023650093,2.48E-05,55.751,2.251526487,0.000179434,60.396,2.68386734,5.35E-05,69.015,3.222705933,0.000309075,73.443,3.978659838,0.000156818,84.77,5.33,7.52E-05,103.469,8
csd_1760398673,10/13/2025,23:37:57,1.65E-06,52.542,2.035306691,1.58E-06,55.75,2.251459108,2.61E-05,60.394,2.683745697,2.32E-05,68.814,3.195864127,0.000122591,73.628,4.007123728,0.000140763,84.552,5.304117122,9.70E-05,103.423,8
csd_1760399493,10/13/2025,23:51:36,8.98E-06,52.37,2.023717472,4.78E-05,56.08,2.273694238,0.00020788,60.473,2.688550608,5.47E-05,68.884,3.200341443,0.000249372,73.756,4.022321014,0.00014331,84.61,5.311003392,5.14E-05,103.384,8
csd_1760400281,10/14/2025,0:04:45,9.01E-06,52.022,2.000269517,4.94E-05,56.082,2.273828996,0.000207221,60.551,2.693294698,4.11E-05,68.888,3.201024328,0.000232435,73.635,4.007954829,0.000130721,84.722,5.324301018,4.87E-05,103.345,8
