file,livetime,date,time,gain,gain_formula,fast_count,slow_count,raw_data_length,peak_energy_keV,fit_range_min_keV,fit_range_max_keV,fit_points,fit_r_squared,fit_mean_squared_error,fit_residual_std_error,fit_slope,fit_slope_error,alpha,alpha_error,fit_intercept_beta,fit_intercept_beta_error,spectral_temperature,spectral_temperature_error,spectral_temperature_error_type,plot_file,datetime,O8+_beam_current,O8+_batman_current,O8+_mq,O7+_beam_current,O7+_batman_current,O7+_mq,O6+_beam_current,O6+_batman_current,O6+_mq,O5+_beam_current,O5+_batman_current,O5+_mq,O4+_beam_current,O4+_batman_current,O4+_mq,O3+_beam_current,O3+_batman_current,O3+_mq,O2+_beam_current,O2+_batman_current,O2+_mq,Detector,Comments,Action,Gain,Run,CSD,Inj (A),Extr (A),Cent (A),Sext (A),Inj (T),Extr (T),Cent (T),Sext (T),Inj Pres (-7),Oxygen %,Xenon %,Extr HV,Extr I,Puller HV,Puller I,Bias V,Bias I,28 GHz,18 GHz,14 GHz,JYB Bmin (T),JYB Ts
Run85.mca,118.908,10/23/2025,12:30:32 AM,9.993504,9.84 x 1.0156,15071,14934,1024,114.4881143,117.6330869,247.6252901,246,0.653479027,0.13252203,0.365524659,-0.013306398,0.000620318,0.013306398,0.000620318,1.48345996,0.115330346,75.15182069,3.50343068,1-sigma propagated from slope standard error,Run85_analysis.png,10/23/2025 0:30,9.84E-06,52.456,2.029512082,3.26E-05,56.322,2.29,6.43E-05,60.471,2.688428965,3.27E-06,68.683,3.187896488,6.74E-05,73.505,3.989244558,8.86E-05,84.77,5.33,9.06E-05,103.293,8,,runs 30-52,,10,85,0:32:37,122,128,93,430,2.27,1.79,0.51,2.05,1.11,7.98,,12.5,1.16,2,0.006,13,1.75,0,994,0,,
Run86.mca,117.216,10/23/2025,12:38:44 AM,9.993504,9.84 x 1.0156,200213,195707,1024,112.3914658,114.4881143,249.7219385,259,0.947397117,0.012082778,0.110348571,-0.011903457,0.000174963,0.011903457,0.000174963,4.140406447,0.032591021,84.00920552,1.234806931,1-sigma propagated from slope standard error,Run86_analysis.png,10/23/2025 0:38,9.65E-06,52.367,2.023515335,3.58E-05,56.158,2.278949814,8.44E-05,60.621,2.697552215,4.90E-06,68.814,3.195864127,0.000100369,73.752,4.021846099,9.78E-05,84.714,5.323351187,9.34E-05,103.334,8,,,,10,86,0:40:49,122,116,86,430,2.27,1.64,0.5,2.05,1.12,7.98,,12.5,1.3,2,0.003,12,1.66,0,991,0,,
Run87.mca,117,10/23/2025,12:47:03 AM,9.993504,9.84 x 1.0156,149668,146001,1024,112.9156279,121.3022217,249.7219385,246,0.939497685,0.011545059,0.107887397,-0.011375053,0.000184798,0.011375053,0.000184798,3.830549889,0.034965496,87.91168079,1.428202565,1-sigma propagated from slope standard error,Run87_analysis.png,10/23/2025 0:47,7.94E-06,51.844,1.988674087,4.84E-05,55.588,2.24054368,9.68E-05,60.548,2.693112233,5.89E-06,68.751,3.192032362,0.000121183,73.756,4.022321014,0.000122448,84.772,5.33028829,7.63E-05,103.295,8,,,,10,87,0:49:20,122,104,77,430,2.27,1.49,0.51,2.05,1.12,7.98,,12.5,1.3,2,0.01,13,1.4,0,996,0,,
Run88.mca,117.984,10/23/2025,12:57:58 AM,9.993504,9.84 x 1.0156,8538,8395,1024,125.4955186,135.4545987,246.5769659,211,0.498703551,0.150064334,0.389230467,-0.012087663,0.000838292,0.012087663,0.000838292,1.233092381,0.161938643,82.72897554,5.737339998,1-sigma propagated from slope standard error,Run88_analysis.png,10/23/2025 0:57,1.40E-05,52.192,2.011723978,4.45E-05,56.24,2.284474907,0.000140136,60.621,2.697552215,1.92E-05,68.88,3.199878357,0.000152639,73.752,4.021846099,8.76E-05,84.821,5.337351401,9.19E-05,103.378,8,,bit unstable,,10,88,1:00:05,122,92,68,430,2.28,1.33,0.51,2.05,1.4,7.98,,12.5,1.5,2,0.006,13,0.8,0,994,0,,
Run89.mca,116.292,10/23/2025,1:02:20 AM,9.993504,9.84 x 1.0156,54372,52700,1024,112.9156279,118.6814112,249.7219385,251,0.852136554,0.029887922,0.17357415,-0.01092765,0.000288471,0.01092765,0.000288471,2.762674638,0.054254636,91.51098464,2.415735426,1-sigma propagated from slope standard error,Run89_analysis.png,10/23/2025 1:02,8.64E-06,51.757,1.983011131,9.07E-05,55.836,2.257253717,0.00016404,60.625,2.697795501,9.31E-06,69.151,3.245924029,0.000122059,73.633,4.007717372,8.10E-05,84.666,5.317652205,5.73E-05,103.342,8,,,,10,89,1:04:24,122,92,68,385,2.28,1.33,0.51,1.84,1.2,7.98,,12.5,1.37,2,0.007,13,0.56,0,991,0,,
Run90.mca,117.528,10/23/2025,1:14:25 AM,9.993504,9.84 x 1.0156,86637,84873,1024,115.0122764,117.1089248,249.7219385,254,0.897454605,0.020184641,0.142635328,-0.01093587,0.000232865,0.01093587,0.000232865,3.215639579,0.043638698,91.44220117,1.947144748,1-sigma propagated from slope standard error,Run90_analysis.png,10/23/2025 1:14,1.21E-05,52.017,1.999934909,4.98E-05,56.077,2.2734921,0.00010836,60.545,2.692929768,6.10E-06,68.814,3.195864127,0.000110723,73.628,4.007123728,0.000109223,84.875,5.345135237,6.86E-05,103.555,8,,,,10,90,1:16:40,122,104,77,385,2.28,1.49,0.51,1.84,1.13,7.98,,12.5,1.3,2,0.006,13,0.8,0,996,0,,
Run91.mca,118.944,10/23/2025,1:24:10 AM,9.993504,9.84 x 1.0156,10512,10420,1024,98.23908888,108.198169,249.7219385,267,0.525352853,0.152934077,0.392540822,-0.010066419,0.000587776,0.010066419,0.000587776,0.628805645,0.10749187,99.3401894,5.80045333,1-sigma propagated from slope standard error,Run91_analysis.png,10/23/2025 1:24,1.15E-05,52.28,2.017653346,3.08E-05,56.077,2.2734921,7.86E-05,60.394,2.683745697,4.31E-06,68.814,3.195864127,8.82E-05,73.752,4.021846099,0.000112085,84.821,5.337351401,8.97E-05,103.29,7.999567565,,,,10,91,1:29:06,122,116,86,385,2.27,1.64,0.51,1.84,1.14,7.98,,12.5,1.2,2,0.004,13,0.94,0,997,0,,
Run93.mca,118.632,10/23/2025,1:53:38 AM,9.993504,9.84 x 1.0156,9745,9634,1024,109.7706553,111.8673037,240.8111827,243,0.51802935,0.179004737,0.424841445,-0.011848921,0.000736213,0.011848921,0.000736213,0.692016776,0.132017439,84.395872,5.243796102,1-sigma propagated from slope standard error,Run93_analysis.png,10/23/2025 1:53,6.04E-06,52.456,2.029512082,1.96E-05,56.16,2.279084572,4.02E-05,60.396,2.68386734,2.40E-06,68.949,3.211438327,4.89E-05,73.505,3.989244558,6.78E-05,84.554,5.30435458,8.56E-05,103.248,7.99351347,,,,10,93,1:55:52,122,140,100,385,2.26,1.94,0.52,1.84,1.18,7.98,,12.5,0.98,2,0.01,12,1.28,0,993,0,,
Run94.mca,117.456,10/23/2025,1:59:44 AM,9.993504,9.84 x 1.0156,8650,8467,1024,108.7223311,112.9156279,246.5769659,245,0.443014678,0.1874751,0.434762125,-0.010149092,0.000730024,0.010149092,0.000730024,0.407234407,0.132570731,98.53097839,7.087327081,1-sigma propagated from slope standard error,Run94_analysis.png,10/23/2025 1:59,8.99E-06,52.544,2.03544145,2.97E-05,56.242,2.284609665,6.32E-05,60.321,2.679305715,2.68E-06,68.95,3.211609048,5.12E-05,73.694,4.014959829,7.16E-05,84.718,5.323826102,8.75E-05,103.339,8,,,,10,94,2:02:06,122,140,100,340,2.26,1.95,0.52,1.62,1.2,7.98,,12.5,1.07,2,0.014,13,1,0,997,0,,
Run92.mca,118.884,10/23/2025,2:16:21 AM,9.993504,9.84 x 1.0156,11024,10922,1024,126.5438428,128.6404912,249.7219385,227,0.477808659,0.209477518,0.459716804,-0.012613939,0.000879118,0.012613939,0.000879118,1.045053572,0.16815912,79.27737935,5.525172624,1-sigma propagated from slope standard error,Run92_analysis.png,10/23/2025 2:16,7.64E-06,51.667,1.9771529,2.39E-05,56.242,2.284609665,6.10E-05,60.397,2.683928162,3.06E-06,68.818,3.196107413,6.41E-05,73.507,3.989586001,8.05E-05,84.718,5.323826102,9.16E-05,103.118,7.974774605,,,,10,92,2:18:34,122,128,93,385,2.27,1.79,0.51,1.84,1.16,7.98,,12.5,1.06,2,0.009,13,1.22,0,993,0,,
Run96.mca,118.956,10/23/2025,2:24:34 AM,9.993504,9.84 x 1.0156,7941,7872,1024,111.8673037,113.9639522,249.7219385,245,0.422564519,0.182708696,0.429199803,-0.009590108,0.00071916,0.009590108,0.00071916,0.252313352,0.131368378,104.2741111,7.819492688,1-sigma propagated from slope standard error,Run96_analysis.png,10/23/2025 2:24,1.04E-05,52.546,2.035576208,3.57E-05,55.918,2.26277881,8.56E-05,60.55,2.693233877,4.44E-06,68.952,3.211950491,8.07E-05,73.758,4.022558472,0.000103324,84.774,5.33057658,8.99E-05,103.298,8,,,,10,96,2:26:37,122,116,86,340,2.27,1.63,0.51,1.62,1.16,7.98,,12.5,1.17,2,0.006,13,0.81,0,999,0,,
Run95.mca,118.908,10/23/2025,2:34:22 AM,9.993504,9.84 x 1.0156,8797,8717,1024,102.4323858,104.5290342,246.5769659,268,0.50286545,0.171925112,0.416194404,-0.010207108,0.000622262,0.010207108,0.000622262,0.415268935,0.111656675,97.9709407,5.972656442,1-sigma propagated from slope standard error,Run95_analysis.png,10/23/2025 2:34,1.07E-05,52.37,2.023717472,3.29E-05,55.916,2.262644052,6.69E-05,60.473,2.688550608,3.16E-06,69.017,3.223047375,6.56E-05,73.756,4.022321014,8.21E-05,84.556,5.304592037,9.18E-05,103.118,7.974774605,,,,10,95,2:37:13,122,128,93,340,2.27,1.79,0.51,1.62,1.17,7.98,,12.5,1.13,2,0.01,13,0.97,0,996,0,,
Run97.mca,119.124,10/23/2025,2:53:54 AM,9.993504,9.84 x 1.0156,6915,6865,1024,111.3431416,118.157249,241.8595069,232,0.448987669,0.180292807,0.426451135,-0.010819359,0.000790317,0.010819359,0.000790317,0.450016167,0.144135839,92.42691932,6.75146486,1-sigma propagated from slope standard error,Run97_analysis.png,10/23/2025 2:53,1.41E-05,52.369,2.023650093,4.23E-05,55.915,2.262576673,0.000102685,60.471,2.688428965,4.58E-06,68.882,3.2,0.000101389,73.816,4.029444742,9.99E-05,84.716,5.323588645,7.71E-05,103.469,8,,,,10,97,2:56:36,122,104,77,340,2.28,1.49,0.51,1.62,1.18,7.98,,12.5,1.26,2,0.006,13,0.9,0,987,0,,
Run98.mca,109.08,10/23/2025,3:05:12 AM,9.993504,9.84 x 1.0156,2100,1909,1024,128.1163291,196.7815655,224.5621573,35,0.205440652,0.112433477,0.345322497,-0.02136923,0.007315633,0.02136923,0.007315633,1.946690179,1.536336167,46.79625798,16.02042875,1-sigma propagated from slope standard error,Run98_analysis.png,10/23/2025 3:05,9.13E-06,51.932,1.994402135,4.94E-05,56.08,2.273694238,0.000118608,60.548,2.693112233,7.13E-06,68.884,3.200341443,0.00012771,73.694,4.014959829,9.14E-05,84.826,5.338072127,6.56E-05,103.207,7.98760352,,,,10,98,3:08:15,122,92,68,340,2.28,1.33,0.51,1.62,1.17,7.98,,12.5,1.2,2,0.008,12,0.97,0,990,0,,
Run99.mca,19.632,10/23/2025,3:13:35 AM,9.993504,9.84 x 1.0156,55,9,1024,,12.80066503,169.0009737,8,0.687797679,0.07847411,0.323468927,0.008319752,0.00228835,-0.008319752,0.00228835,-3.051430287,0.148363739,-120.1958905,33.05991291,1-sigma propagated from slope standard error,Run99_analysis.png,10/23/2025 3:13,1.79E-05,52.456,2.029512082,3.13E-05,55.997,2.268101766,3.35E-05,60.32,2.679244893,9.00E-06,68.949,3.211438327,0.000120035,73.816,4.029444742,0.00014908,84.77,5.33,8.81E-05,103.337,8,,,,10,99,3:16:34,122,92,68,295,2.28,1.33,0.51,1.41,1.18,7.98,,12.5,1.2,2,0.013,13,0.9,0,995,0,,
Run100.mca,118.668,10/23/2025,3:21:26 AM,9.993504,9.84 x 1.0156,2438,2411,1024,119.2055733,194.684917,222.9896709,38,0.236729996,0.156117925,0.405944753,-0.025946794,0.007765062,0.025946794,0.007765062,3.018125557,1.621044652,38.54040659,11.53393485,1-sigma propagated from slope standard error,Run100_analysis.png,10/23/2025 3:21,9.15E-06,51.933,1.994467226,3.19E-05,55.507,2.235085967,7.84E-05,60.625,2.697795501,5.04E-06,69.151,3.245924029,9.57E-05,73.696,4.015197286,9.88E-05,84.72,5.32406356,7.93E-05,103.298,8,,,,10,100,3:24:04,122,104,77,295,2.28,1.49,0.51,1.41,1.17,7.98,,12.5,1.155,2,0.1,13,0.88,0,996,0,,
Run101.mca,118.932,10/23/2025,3:32:42 AM,9.993504,9.84 x 1.0156,7439,7373,1024,107.6740069,110.2948174,229.2796163,227,0.436634676,0.182406929,0.428985226,-0.010939352,0.000828393,0.010939352,0.000828393,0.454794785,0.143301978,91.41309657,6.92234286,1-sigma propagated from slope standard error,Run101_analysis.png,10/23/2025 3:32,1.05E-05,52.366,2.023447955,3.37E-05,56.075,2.273357342,9.84E-05,60.619,2.697430571,4.20E-06,68.945,3.210755442,9.46E-05,73.75,4.021608641,0.000102887,84.765,5.329406356,9.86E-05,103.331,8,,,,10,101,3:35:24,122,116,86,295,2.27,1.64,0.51,1.41,1.17,7.98,,12.5,1.17,2,0.009,13,0.81,0,996,0,,
Run102.mca,118.908,10/23/2025,3:43:35 AM,9.993504,9.84 x 1.0156,7513,7445,1024,107.1498447,109.2464932,249.7219385,256,0.437359079,0.187559008,0.434782532,-0.009502747,0.000676284,0.009502747,0.000676284,0.213959017,0.122821172,105.2327344,7.489116412,1-sigma propagated from slope standard error,Run102_analysis.png,10/23/2025 3:43,1.17E-05,52.02,2.000134758,2.62E-05,56.161,2.279151952,5.11E-05,60.397,2.683928162,3.85E-06,69.149,3.245582586,7.54E-05,73.507,3.989586001,9.32E-05,84.718,5.323826102,0.000102951,103.295,8,,,,10,102,3:47:04,122,128,93,295,2.27,1.8,0.51,1.41,1.16,7.98,,12.5,1.1,2,0.009,12,1,0,996,0,,
Run103.mca,118.488,10/23/2025,3:55:57 AM,9.993504,9.84 x 1.0156,6854,6768,1024,102.9565479,105.0531963,249.1977764,262,0.386408384,0.23539974,0.487042613,-0.009426005,0.000736644,0.009426005,0.000736644,0.052917018,0.131850195,106.0894808,8.290907843,1-sigma propagated from slope standard error,Run103_analysis.png,10/23/2025 3:55,1.13E-05,52.192,2.011723978,3.17E-05,56.321,2.289932621,6.42E-05,60.47,2.688368143,2.62E-06,68.814,3.195864127,5.16E-05,73.628,4.007123728,7.27E-05,84.821,5.337351401,9.43E-05,103.113,7.974053879,,,,10,103,3:58:02,122,140,100,295,2.26,1.95,0.52,1.41,1.18,7.98,,12.5,1.16,2,0.009,13,1.03,0,992,0,,
Run104.mca,114.06,10/23/2025,4:16:33 AM,9.993504,9.84 x 1.0156,767,729,1024,135.4545987,142.2687061,180.008378,21,0.998869211,2.28E-05,0.005016029,0.012064157,9.31E-05,-0.012064157,9.31E-05,-5.327319391,0.015059469,-82.89016898,0.639827072,1-sigma propagated from slope standard error,Run104_analysis.png,10/23/2025 4:16,2.38E-06,52.106,2.005929368,1.08E-06,56.078,2.27355948,8.18E-06,60.016,2.654981799,4.18E-06,68.949,3.211438327,8.43E-05,73.63,4.007361186,9.95E-05,84.77,5.33,0.00011823,103.337,8,,Bmin vs Bext,,10,104,4:18:51,122,145,150,295,2.18,1.91,0.21,1.41,1.33,7.98,,12.5,0.921,2,0.009,12,1.28,0,993,0,,
Run105.mca,115.056,10/23/2025,4:22:20 AM,9.993504,9.84 x 1.0156,1822,1747,1024,80.41757716,147.5103272,231.3762647,26,0.57351623,0.035929139,0.19728972,0.011107026,0.001955107,-0.011107026,0.001955107,-5.133264134,0.33255527,-90.03309944,15.84801884,1-sigma propagated from slope standard error,Run105_analysis.png,10/23/2025 4:22,2.77E-06,52.109,2.006131506,1.10E-05,56.244,2.284744424,2.75E-05,60.171,2.670182465,4.01E-06,69.018,3.223218096,7.32E-05,73.509,3.989927443,9.33E-05,84.72,5.32406356,9.88E-05,103.342,8,,runs 53-83,,10,105,4:25:10,121,143.5,137,295,2.18,1.91,0.29,1.41,1.15,7.98,,12.5,1.009,2,0.007,13,1.16,0,997,0,,
Run106.mca,117.792,10/23/2025,4:31:44 AM,9.993504,9.84 x 1.0156,3917,3845,1024,92.99746778,109.2464932,230.3279405,176,0.292864552,0.248938456,0.50179659,-0.010357662,0.001220127,0.010357662,0.001220127,-0.694660448,0.196612004,96.54688181,11.37316992,1-sigma propagated from slope standard error,Run106_analysis.png,10/23/2025 4:31,4.42E-06,52.369,2.023650093,1.79E-05,56.241,2.284542286,3.93E-05,60.471,2.688428965,3.37E-06,68.949,3.211438327,7.32E-05,73.754,4.022083557,9.07E-05,84.77,5.33,9.56E-05,103.337,8,,,,10,106,4:34:54,120,141,122,295,2.19,1.91,0.37,1.41,1.14,7.98,,12.5,1.052,2,0.006,12,0.91,0,999,0,,
Run107.mca,118.86,10/23/2025,4:41:14 AM,9.993504,9.84 x 1.0156,6468,6407,1024,116.0606006,118.157249,249.7219385,225,0.382913381,0.214117791,0.464799021,-0.010003729,0.000850418,0.010003729,0.000850418,-0.017468299,0.154886197,99.96271956,8.49783755,1-sigma propagated from slope standard error,Run107_analysis.png,10/23/2025 4:41,9.47E-06,52.63,2.041236059,3.08E-05,56.241,2.284542286,7.37E-05,60.622,2.697613036,2.97E-06,69.015,3.222705933,6.27E-05,73.816,4.029444742,8.12E-05,84.878,5.345567673,9.49E-05,103.248,7.99351347,,,,10,107,4:43:58,119,139.5,108,295,2.19,1.92,0.45,1.41,1.15,7.98,,12.5,1.11,2,0.009,12,0.84,0,999,0,,
Run108.mca,118.884,10/23/2025,4:51:16 AM,9.993504,9.84 x 1.0156,7524,7454,1024,129.1646533,131.7854639,247.6252901,217,0.363161553,0.204972099,0.45483933,-0.010287208,0.000929058,0.010287208,0.000929058,0.386836234,0.177986637,97.20810268,8.779058465,1-sigma propagated from slope standard error,Run108_analysis.png,10/23/2025 4:51,9.87E-06,52.366,2.023447955,3.07E-05,56.319,2.289797862,5.65E-05,60.619,2.697430571,2.45E-06,68.613,3.183638972,4.86E-05,73.75,4.021608641,6.71E-05,84.765,5.329406356,8.88E-05,103.243,7.992792744,,,,10,108,4:53:25,117.5,138,95,295,2.19,1.93,0.53,1.41,1.17,7.98,,12.5,1.1,2,0.009,13,1.06,0,997,0,,
Run109.mca,96.936,10/23/2025,5:04:16 AM,9.993504,9.84 x 1.0156,1478,1194,1024,121.3022217,154.8485967,177.3875674,30,0.080439715,0.254490998,0.522177102,-0.022885133,0.014622757,0.022885133,0.014622757,1.224076493,2.421273347,43.69649124,27.92044856,1-sigma propagated from slope standard error,Run109_analysis.png,10/23/2025 5:04,3.46E-06,52.634,2.041505576,1.44E-05,56.082,2.273828996,3.50E-05,60.324,2.67948818,2.33E-06,68.555,3.180111315,4.40E-05,73.511,3.990268886,6.02E-05,84.722,5.324301018,0.0001003,103.3,8,,,,10,109,5:06:24,116,135.5,80,295,2.18,1.92,0.61,1.41,1.35,7.98,,12.5,0.96,2,0.012,13,0.97,0,986,0,,
Run110.mca,114.42,10/23/2025,5:22:29 AM,9.993504,9.84 x 1.0156,731,697,1024,86.18336036,138.5995713,196.2574034,19,0.997700568,9.48E-05,0.010292419,0.01166719,0.000135848,-0.01166719,0.000135848,-5.273046155,0.021879407,-85.71043925,0.997974448,1-sigma propagated from slope standard error,Run110_analysis.png,10/23/2025 5:22,2.15E-06,52.283,2.017855483,1.31E-06,55.506,2.235018587,1.81E-05,59.941,2.647571503,3.40E-06,68.551,3.179868028,7.87E-05,73.756,4.022321014,0.000111348,84.826,5.338072127,0.000121651,103.339,8,,,,10,110,5:24:49,122,130,141,295,2.18,1.71,0.2,1.41,1.24,7.98,,12.5,0.916,2,0.011,12,1.03,0,987,0,,
Run111.mca,115.212,10/23/2025,5:28:55 AM,9.993504,9.84 x 1.0156,2104,2020,1024,88.80417091,115.0122764,138.0754092,38,0.246521565,0.235241857,0.498307986,-0.042134426,0.012277043,0.042134426,0.012277043,2.22636853,1.547230038,23.7335617,6.915436895,1-sigma propagated from slope standard error,Run111_analysis.png,10/23/2025 5:28,2.47E-06,52.634,2.041505576,8.54E-06,56.082,2.273828996,4.79E-05,60.097,2.662984919,4.01E-06,69.219,3.257533077,8.85E-05,73.635,4.007954829,9.94E-05,84.83,5.338648707,0.000115707,103.345,8,,,,10,111,5:31:13,121,128.5,126.5,295,2.19,1.72,0.29,1.41,1.15,7.98,,12.5,1.03,2,0.009,12,0.88,0,989,0,,
Run112.mca,117.24,10/23/2025,5:34:54 AM,9.993504,9.84 x 1.0156,4137,4042,1024,88.80417091,91.42498146,229.2796163,210,0.456405079,0.203976758,0.453804002,-0.011946981,0.000904043,0.011946981,0.000904043,-0.451411612,0.137409357,83.7031564,6.333920796,1-sigma propagated from slope standard error,Run112_analysis.png,10/23/2025 5:34,6.14E-06,52.285,2.017990242,2.79E-05,56.001,2.268371283,8.16E-05,60.551,2.693294698,4.19E-06,68.821,3.196289878,8.49E-05,73.759,4.0226772,0.000104184,84.776,5.330864871,0.000112204,103.3,8,,,,10,112,5:37:07,119.5,126.5,112.5,295,2.18,1.73,0.37,1.41,1.1,7.98,,12.5,1.147,2,0.005,12,0.56,0,989,0,,
Run113.mca,119.076,10/23/2025,5:42:31 AM,9.993504,9.84 x 1.0156,6495,6445,1024,107.6740069,109.7706553,249.7219385,250,0.414252923,0.209592533,0.459655083,-0.009857885,0.000744355,0.009857885,0.000744355,-0.010415769,0.134068041,101.4416379,7.659716344,1-sigma propagated from slope standard error,Run113_analysis.png,10/23/2025 5:42,4.75E-06,51.221,1.948122112,1.85E-05,55.997,2.268101766,5.31E-05,59.94,2.647472699,3.08E-06,69.015,3.222705933,7.11E-05,73.319,3.957490397,8.92E-05,84.662,5.31717729,0.000101123,103.337,8,,,,10,113,5:44:49,118.5,124.5,98,295,2.19,1.73,0.45,1.41,1.13,7.98,,12.5,1,2,0.005,13,0.81,0,992,0,,
Run114.mca,119.04,10/23/2025,5:48:38 AM,9.993504,9.84 x 1.0156,4626,4589,1024,123.9230322,126.0196807,249.7219385,220,0.213257639,0.253041077,0.505334102,-0.00749127,0.000974521,0.00749127,0.000974521,-0.561618544,0.183413241,133.488717,17.36521966,1-sigma propagated from slope standard error,Run114_analysis.png,10/23/2025 5:48,9.13E-06,51.844,1.988674087,3.11E-05,56.161,2.279151952,6.54E-05,60.699,2.702296305,3.44E-06,69.083,3.234314981,7.42E-05,73.694,4.014959829,9.04E-05,84.718,5.323826102,9.63E-05,103.295,8,,,,10,114,5:50:54,116.8,122.5,84,295,2.18,1.73,0.52,1.41,1.15,7.98,,12.5,1.11,2,0.005,13,0.81,0,992,0,,
Run115.mca,115.776,10/23/2025,5:57:25 AM,9.993504,9.84 x 1.0156,142,137,1024,140.6962197,144.3653545,237.66621,15,0.991749536,0.00074194,0.029258932,0.01014635,0.000256671,-0.01014635,0.000256671,-5.040164743,0.046143846,-98.55760754,2.493197345,1-sigma propagated from slope standard error,Run115_analysis.png,10/23/2025 5:57,4.37E-06,52.283,2.017855483,1.46E-05,55.916,2.262644052,4.12E-05,60.321,2.679305715,2.63E-06,69.083,3.234314981,5.98E-05,73.569,4.000118729,7.07E-05,84.718,5.323826102,8.87E-05,103.251,7.993945905,,,,10,115,5:59:44,116,120,69,295,2.19,1.72,0.61,1.41,1.18,7.98,,12.5,0.91,2,0.004,12,0.94,0,991,0,,
Run116.mca,104.52,10/23/2025,6:07:02 AM,9.993504,9.84 x 1.0156,279,243,1024,142.7928682,175.290919,228.7554541,12,0.996303255,9.58E-05,0.010719294,0.008985882,0.000173091,-0.008985882,0.000173091,-4.691830548,0.033877643,-111.2856807,2.143646949,1-sigma propagated from slope standard error,Run116_analysis.png,10/23/2025 6:07,7.73E-06,52.373,2.02391961,2.89E-05,55.837,2.257321097,6.76E-05,60.249,2.674926555,6.30E-06,68.954,3.212291933,8.68E-05,73.511,3.990268886,9.01E-05,84.722,5.324301018,9.35E-05,103.212,7.988324246,,,,10,116,6:09:10,115.5,104,58,295,2.19,1.52,0.61,1.41,1.21,7.98,,12.5,1.1,2,0.004,12,0.75,0,992,0,,
Run117.mca,113.712,10/23/2025,6:14:51 AM,9.993504,9.84 x 1.0156,248,235,1024,137.027085,174.7667569,214.0789151,12,0.99740151,3.37E-05,0.006357233,0.009508537,0.000153476,-0.009508537,0.000153476,-4.871968011,0.029407091,-105.1686452,1.697507751,1-sigma propagated from slope standard error,Run117_analysis.png,10/23/2025 6:14,9.33E-06,52.106,2.005929368,3.84E-05,55.915,2.262576673,9.10E-05,60.016,2.654981799,4.71E-06,69.147,3.245241144,9.02E-05,73.568,4,9.12E-05,84.5,5.297943224,8.66E-05,103.248,7.99351347,,,,10,117,6:17:52,116.5,106,70.5,295,2.19,1.52,0.54,1.41,1.21,7.98,,12.5,1.08,2,0.004,12,0.41,0,990,0,,
Run118.mca,118.764,10/23/2025,6:26:55 AM,9.993504,9.84 x 1.0156,7581,7503,1024,98.76325099,100.8598994,246.5769659,260,0.463130416,0.17920395,0.424962502,-0.009576642,0.000641928,0.009576642,0.000641928,0.146412563,0.11221156,104.4207312,6.999380849,1-sigma propagated from slope standard error,Run118_analysis.png,10/23/2025 6:26,1.19E-05,52.283,2.017855483,5.08E-05,56.08,2.273694238,0.000102197,60.397,2.683928162,5.05E-06,69.215,3.256850192,0.000101837,73.632,4.007598643,0.000116014,84.772,5.33028829,8.96E-05,103.295,8,,,,10,118,6:28:58,118,107.5,85.5,295,2.19,1.51,0.45,1.41,1.15,7.98,,12.5,1.2,2,0.006,12,0.5,0,990,0,,
Run119.mca,117.996,10/23/2025,6:34:40 AM,9.993504,9.84 x 1.0156,5288,5200,1024,93.52162989,95.61827833,249.7219385,250,0.478301763,0.177486384,0.422986674,-0.009659854,0.000640624,0.009659854,0.000640624,-0.402238519,0.108173036,103.5212349,6.865343904,1-sigma propagated from slope standard error,Run119_analysis.png,10/23/2025 6:34,7.95E-06,51.933,1.994467226,2.39E-05,55.999,2.268236524,7.58E-05,60.323,2.679427358,6.53E-06,68.819,3.196168235,0.000111202,73.82,4.029919657,0.000125612,84.72,5.32406356,9.97E-05,103.386,8,,,,10,119,6:37:28,119,110,99,295,2.19,1.52,0.38,1.41,1.12,7.98,,12.5,1.3,2,0.005,12,0.5,0,990,0,,
Run120.mca,116.46,10/23/2025,6:47:42 AM,9.993504,9.84 x 1.0156,2476,2403,1024,95.09411622,123.3988701,144.3653545,37,0.227075995,0.163602735,0.415874336,-0.036041551,0.011239636,0.036041551,0.011239636,1.831843351,1.500612284,27.74575406,8.652573462,1-sigma propagated from slope standard error,Run120_analysis.png,10/23/2025 6:47,3.24E-06,52.021,2.000202138,1.60E-05,55.672,2.246203532,8.33E-05,60.171,2.670182465,6.11E-06,68.62,3.184064723,0.000136201,73.82,4.029919657,0.000125754,84.882,5.346144253,9.12E-05,103.563,8,,,,10,120,6:49:47,120,112,114,295,2.18,1.52,0.29,1.41,1.13,7.98,,12.5,1.2,2,0.005,12,0.65,0,987,0,,
