file,date,time,O8+_beam_current,O8+_batman_current,O8+_mq,O7+_beam_current,O7+_batman_current,O7+_mq,O6+_beam_current,O6+_batman_current,O6+_mq,O5+_beam_current,O5+_batman_current,O5+_mq,O4+_beam_current,O4+_batman_current,O4+_mq,O3+_beam_current,O3+_batman_current,O3+_mq,O2+_beam_current,O2+_batman_current,O2+_mq
csd_1760487017,2025-10-15,00:10:21,2.58741e-05,52.018,1.9999999999999996,0.000117896,55.997,2.2681017657992566,0.000296558,60.471,2.6884289648840944,2.63492e-05,68.949,3.2114383269312836,0.000203104,73.692,4.014722371005177,0.000136858,84.824,5.337783836311613,7.73878e-05,103.293,8.0
csd_1760487384,2025-10-15,00:16:28,1.37174e-05,52.459,2.029714219330855,7.73777e-05,55.999,2.268236524163569,0.000206828,60.323,2.6794273582740415,2.68248e-05,68.886,3.200682885189926,0.000197016,73.696,4.015197286198893,0.000116408,84.774,5.330576580467528,7.88072e-05,103.386,8.0
csd_1760488512,2025-10-15,00:35:16,1.81394e-05,52.369,2.023650092936803,9.74823e-06,56.16,2.279084572490706,0.000231816,60.168,2.67,1.89986e-05,69.081,3.23397353819889,0.000143002,73.692,4.014722371005177,0.000159512,84.77,5.33,9.33256e-05,103.381,8.0
csd_1760488873,2025-10-15,00:41:17,1.73954e-05,52.456,2.029512081784387,8.01911e-05,55.915,2.2625766728624535,0.000245593,60.471,2.6884289648840944,1.9826e-05,68.749,3.191910718384209,0.000178138,73.63,4.007361185502589,0.000176872,84.77,5.33,7.9365e-05,103.293,8.0
csd_1760489284,2025-10-15,00:48:08,3.3066e-05,52.281,2.017720724907063,0.000128157,55.915,2.2625766728624535,0.000309913,60.471,2.6884289648840944,2.45306e-05,68.749,3.191910718384209,0.000203064,73.754,4.022083556507767,0.000143751,84.662,5.317177289769686,4.662e-05,103.337,8.0
csd_1760489771,2025-10-15,00:56:15,1.47503e-05,52.369,2.023650092936803,1.28222e-05,56.646,2.32201248049922,0.00024259,60.32,2.6792448932751896,2.8542e-05,69.081,3.23397353819889,0.000212211,73.381,3.9680751173708924,9.96687e-05,84.824,5.337783836311613,1.64988e-05,103.822,8.0
csd_1760489975,2025-10-15,00:59:39,1.06722e-05,52.106,2.0059293680297396,7.44453e-05,56.16,2.279084572490706,0.000218788,60.471,2.6884289648840944,2.30867e-05,68.949,3.2114383269312836,0.000205432,73.505,3.989244558258642,0.000123525,84.608,5.310765934654527,4.01901e-05,103.514,8.0
csd_1760500474,2025-10-15,03:54:37,4.23306e-05,45.878,1.600338475558159,6.69173e-05,66.335,3.0450872159742937,0.000231423,70.295,3.4412291933418695,2.69075e-05,71.532,3.6524114383269306,5.08269e-06,72.848,3.87708066581306,1.34845e-06,84.984,5.3608470550126865,0.000202924,107.199,8.0
csd_1760537056,2025-10-15,14:04:19,3.96265e-05,48.21,1.752131745101868,8.12997e-05,66.115,3.031706449391783,0.000263535,70.607,3.4944942381562094,2.45724e-05,72.042,3.7394793000426807,3.21745e-06,72.849,3.877251387110543,0.000356804,83.335,5.159624174254597,0.000191787,107.064,8.0
csd_1760548890,2025-10-15,17:21:37,,,,,,,,,,,,,,,,,,,,,
