file,livetime,start_time,gain,gain_formula,fast_count,slow_count,raw_data_length,peak_energy_keV,fit_range_min_keV,fit_range_max_keV,fit_points,fit_r_squared,fit_mean_squared_error,fit_residual_std_error,fit_slope,fit_slope_error,alpha,alpha_error,fit_intercept_beta,fit_intercept_beta_error,spectral_temperature,spectral_temperature_error,spectral_temperature_error_type,plot_file,fit_status
Run138.mca,118.98,10/24/2025 06:05:40,9.993504,9.84 x 1.0156,33346,33067,1024,106.10152052229772,108.19816896026688,248.1494521947081,268,0.7362591725818173,0.05740789471512876,0.2404985093950845,-0.009872012943048996,0.0003622748795503396,0.009872012943048996,0.0003622748795503396,1.8411834292032851,0.06619856494578087,101.29646362590236,3.71729295440076,1-sigma propagated from slope standard error,Run138_analysis.png,ok
Run139.mca,118.8,10/24/2025 06:09:42,9.993504,9.84 x 1.0156,40866,40462,1024,117.63308693112808,119.72973536909724,249.72193852318495,249,0.7814823041292714,0.044244672644221106,0.2111940555576287,-0.010557860410070024,0.000355231255835131,0.010557860410070024,0.000355231255835131,2.193070039233573,0.06697136664306853,94.7161603923278,3.1868332500358507,1-sigma propagated from slope standard error,Run139_analysis.png,ok
Run140.mca,118.632,10/24/2025 06:15:05,9.993504,9.84 x 1.0156,51938,51354,1024,96.66660255143651,106.10152052229772,236.61788578587772,250,0.7904653745806098,0.024890954071079822,0.15840355921396793,-0.00810070398155427,0.0002648398885683182,0.00810070398155427,0.0002648398885683182,2.015506640932599,0.046475509388599776,123.44606126542246,4.035876534209491,1-sigma propagated from slope standard error,Run140_analysis.png,ok
Run141.mca,118.548,10/24/2025 06:19:17,9.993504,9.84 x 1.0156,59523,58814,1024,116.5847627121435,118.68141115011267,241.3353447713083,235,0.8215009677257765,0.020632940459427512,0.14425687936624365,-0.008666180662195945,0.00026464498661998875,0.008666180662195945,0.00026464498661998875,2.2670228542349027,0.04855885529244445,115.39108622120595,3.523775196874214,1-sigma propagated from slope standard error,Run141_analysis.png,ok
Run142.mca,118.368,10/24/2025 06:23:14,9.993504,9.84 x 1.0156,67834,66929,1024,109.77065528874374,115.01227638366663,249.19777641369265,257,0.839399684626951,0.026334037471626114,0.16291279551340285,-0.009540367238726467,0.0002613267083784591,0.009540367238726467,0.0002613267083784591,2.520365695511541,0.04866184148606056,104.81776801429385,2.8711350002925924,1-sigma propagated from slope standard error,Run142_analysis.png,ok
Run143.mca,118.404,10/24/2025 06:28:08,9.993504,9.84 x 1.0156,76281,75286,1024,111.8673037267129,113.96395216468206,247.1011279757235,255,0.8497326183284906,0.02229863760518498,0.14991634807533744,-0.009203141691912354,0.00024331397994316139,0.009203141691912354,0.00024331397994316139,2.5878690910466227,0.044918129563277814,108.6585465568559,2.872730237416808,1-sigma propagated from slope standard error,Run143_analysis.png,ok
Run144.mca,118.308,10/24/2025 06:38:09,9.993504,9.84 x 1.0156,83423,82270,1024,112.39146583620519,115.53643849315893,248.1494521947081,254,0.8674477014569789,0.01900485220496051,0.1384040619538218,-0.009176031920864516,0.00022595743002304478,0.009176031920864516,0.00022595743002304478,2.6623162462773275,0.041996460045420445,108.97956857867877,2.683593894771282,1-sigma propagated from slope standard error,Run144_analysis.png,ok
Run145.mca,118.152,10/24/2025 06:42:37,9.993504,9.84 x 1.0156,95385,93950,1024,112.91562794569748,115.01227638366663,248.67361430420036,256,0.8583751827199908,0.024796155117178784,0.15808668645101676,-0.010008048814446103,0.0002550725133605736,0.010008048814446103,0.0002550725133605736,2.928668484651404,0.047423813276812575,99.91957658685193,2.5466240229707764,1-sigma propagated from slope standard error,Run145_analysis.png,ok
Run146.mca,118.032,10/24/2025 06:56:30,9.993504,9.84 x 1.0156,106016,104315,1024,110.29481739823603,115.01227638366663,249.72193852318495,258,0.8715211461517649,0.021733211765977485,0.14799662997142599,-0.009835436738257541,0.0002360209363422131,0.009835436738257541,0.0002360209363422131,3.015466070864951,0.04401759114736084,101.67316679596287,2.439850579763122,1-sigma propagated from slope standard error,Run146_analysis.png,ok
Run147.mca,117.9,10/24/2025 07:03:00,9.993504,9.84 x 1.0156,117050,115041,1024,114.48811427417435,116.5847627121435,249.72193852318495,255,0.876563770231131,0.020208645062233063,0.1427178937523686,-0.00981809411292792,0.00023163090072433976,0.00981809411292792,0.00023163090072433976,3.1088546588576973,0.04335515852772595,101.85276169671828,2.402935504764354,1-sigma propagated from slope standard error,Run147_analysis.png,ok
Run148.mca,117.9,10/24/2025 07:07:17,9.993504,9.84 x 1.0156,112309,110384,1024,107.1498447412823,109.24649317925146,248.67361430420036,267,0.8976204473111107,0.01671906167672414,0.12978922634134282,-0.009476816877024804,0.000196607371536226,0.009476816877024804,0.000196607371536226,3.0099125364412123,0.036070286642404886,105.5206630007126,2.1891464681169546,1-sigma propagated from slope standard error,Run148_analysis.png,ok
Run149.mca,118.092,10/24/2025 07:11:59,9.993504,9.84 x 1.0156,99100,97555,1024,121.82638380706639,123.92303224503556,248.67361430420036,239,0.8932783689732886,0.016443685592614585,0.12877286543320046,-0.010258826005737595,0.0002303330769547817,0.010258826005737595,0.0002303330769547817,3.041063097888128,0.04371164488881818,97.47704069069076,2.1885727179870402,1-sigma propagated from slope standard error,Run149_analysis.png,ok
Run150.mca,118.308,10/24/2025 07:17:17,9.993504,9.84 x 1.0156,86550,85354,1024,117.63308693112808,122.87470802605097,246.5769658662312,237,0.8518523703269726,0.02253985922867968,0.1507703147766825,-0.010039011080576381,0.00027310030677577706,0.010039011080576381,0.00027310030677577706,2.8634035741099084,0.05139050383807397,99.61140514475713,2.7098192326965242,1-sigma propagated from slope standard error,Run150_analysis.png,ok
Run151.mca,118.32,10/24/2025 07:20:51,9.993504,9.84 x 1.0156,76916,75858,1024,130.212977558943,132.3096259969122,249.72193852318495,225,0.8230851342961688,0.02581911656802964,0.1614022247417904,-0.010180231998449358,0.0003160567197067446,0.010180231998449358,0.0003160567197067446,2.784187036463814,0.061323222595129914,98.22958849585343,3.0496477411194287,1-sigma propagated from slope standard error,Run151_analysis.png,ok
Run152.mca,118.404,10/24/2025 07:25:01,9.993504,9.84 x 1.0156,67949,67059,1024,116.5847627121435,118.68141115011267,249.72193852318495,251,0.8454262998368738,0.02564048437439602,0.16076825569761533,-0.009860249690762393,0.0002671887472818022,0.009860249690762393,0.0002671887472818022,2.566090474218688,0.0502518556867825,101.4173100440705,2.748162051996693,1-sigma propagated from slope standard error,Run152_analysis.png,ok
Run153.mca,118.5,10/24/2025 07:29:01,9.993504,9.84 x 1.0156,59099,58370,1024,125.49551857351241,132.3096259969122,248.67361430420036,223,0.834894404908088,0.027393007248717106,0.1662555495819765,-0.011030094649554652,0.00032995006817488395,0.011030094649554652,0.00032995006817488395,2.6558581454664116,0.0638311448630315,90.66105339725037,2.712000368050998,1-sigma propagated from slope standard error,Run153_analysis.png,ok
Run154.mca,118.524,10/24/2025 07:32:38,9.993504,9.84 x 1.0156,51277,50654,1024,109.77065528874374,111.8673037267129,249.72193852318495,264,0.8137211994989493,0.033325561196214284,0.1832483418564325,-0.009551443762757348,0.00028233341314226927,0.009551443762757348,0.00028233341314226927,2.239793743849033,0.052275460183566554,104.69621397962521,3.0947404570602504,1-sigma propagated from slope standard error,Run154_analysis.png,ok
Run155.mca,118.86,10/24/2025 07:36:10,9.993504,9.84 x 1.0156,42651,42252,1024,123.92303224503556,137.02708498234279,249.72193852318495,216,0.7337308103269267,0.05016335246310883,0.2250159301944392,-0.0113756729820139,0.0004684489743818132,0.0113756729820139,0.0004684489743818132,2.4119657995336636,0.0918708234367865,87.90688705460344,3.6199960342510273,1-sigma propagated from slope standard error,Run155_analysis.png,ok
Run156.mca,118.848,10/24/2025 07:39:32,9.993504,9.84 x 1.0156,35800,35460,1024,108.72233106975916,112.91562794569748,249.72193852318495,262,0.6744737588656593,0.07357658584150922,0.27229131381436245,-0.009848865677049169,0.0004243361320117789,0.009848865677049169,0.0004243361320117789,1.9138850913989485,0.07875765087069174,101.53453532525091,4.3745923031452065,1-sigma propagated from slope standard error,Run156_analysis.png,ok
Run157.mca,119.052,10/24/2025 07:43:24,9.993504,9.84 x 1.0156,27901,27682,1024,115.53643849315893,118.15724904062037,244.48031742826205,242,0.7468041133194202,0.05564838753552995,0.23687997825549972,-0.011064063544511081,0.0004158474214515592,0.011064063544511081,0.0004158474214515592,1.8611772540032583,0.07692315198553128,90.38270577324218,3.3970715179292297,1-sigma propagated from slope standard error,Run157_analysis.png,ok
Run158.mca,118.944,10/24/2025 07:46:48,9.993504,9.84 x 1.0156,14632,14504,1024,110.81897950772833,115.53643849315893,249.19777641369265,255,0.5800095290326777,0.14640942790435096,0.3841442628573327,-0.011631354674171576,0.0006222604409245323,0.011631354674171576,0.0006222604409245323,1.300282056286676,0.11587082588874235,85.97450838814038,4.599510288915205,1-sigma propagated from slope standard error,Run158_analysis.png,ok
Run159.mca,118.728,10/24/2025 07:50:21,9.993504,9.84 x 1.0156,8394,8305,1024,127.59216701148156,129.68881544945074,249.72193852318495,227,0.3671786877269886,0.20009780605613095,0.44930663607504656,-0.009853686128461466,0.0008624010591960082,0.009853686128461466,0.0008624010591960082,0.3979766944957618,0.1657659942774653,101.484864340421,8.882021748870903,1-sigma propagated from slope standard error,Run159_analysis.png,ok
Run160.mca,118.92,10/24/2025 07:54:09,9.993504,9.84 x 1.0156,15261,15125,1024,100.33573731788255,102.4323857558517,240.81118266181602,265,0.5677852815637354,0.12405902997203673,0.3535568478316184,-0.010067895459130562,0.0005416497337327064,0.010067895459130562,0.0005416497337327064,1.0208111295906823,0.09546236567276202,99.32562411473008,5.343688566589907,1-sigma propagated from slope standard error,Run160_analysis.png,ok
Run161.mca,118.944,10/24/2025 07:57:53,9.993504,9.84 x 1.0156,23506,23302,1024,112.91562794569748,115.01227638366663,248.67361430420036,256,0.6251883206148104,0.07693425718054323,0.2784601205435815,-0.009247984655099416,0.00044929477878421803,0.009247984655099416,0.00044929477878421803,1.413796585480774,0.08353417392798161,108.13166730857318,5.253360094643429,1-sigma propagated from slope standard error,Run161_analysis.png,ok
Run84.mca,118.584,10/23/2025 00:19:35,9.993504,9.84 x 1.0156,11651,11514,1024,94.04579200397507,98.23908887991338,247.1011279757235,275,0.5792819340165347,0.1723579530066535,0.41667811153584233,-0.011490121899848188,0.000592644012600005,0.011490121899848188,0.000592644012600005,0.7642849642971128,0.10416964998365547,87.03127858140586,4.488948560317251,1-sigma propagated from slope standard error,Run84_analysis.png,ok
Run85.mca,118.908,10/23/2025 00:30:32,9.993504,9.84 x 1.0156,15071,14934,1024,114.48811427417435,117.63308693112808,247.6252900852158,246,0.6534790273221828,0.13252203029243417,0.3655246591440476,-0.013306397513899327,0.0006203181888085801,0.013306397513899327,0.0006203181888085801,1.4834599598441371,0.11533034570522917,75.15182069041904,3.5034306804416895,1-sigma propagated from slope standard error,Run85_analysis.png,ok
Run86.mca,117.216,10/23/2025 00:38:44,9.993504,9.84 x 1.0156,200213,195707,1024,112.39146583620519,114.48811427417435,249.72193852318495,259,0.947397117352408,0.012082777693683997,0.1103485708655913,-0.0119034574108508,0.00017496263205338367,0.0119034574108508,0.00017496263205338367,4.140406446747597,0.03259102090147213,84.00920551775427,1.234806931026719,1-sigma propagated from slope standard error,Run86_analysis.png,ok
